artist,title,English_clean_lyric
  10CM  ,Healing,healing help help heal heal heal touch touch live heal heal heal touch touch live heal heal heal touch touch live heal heal heal touch touch live heal heal come heal heal heal come heal heal come heal heal heal come heal heal heal come heal heal come
  넌 아만다 (You are amanda)  ,밤걸음,
  로맨틱 펀치  ,Dr. 스캔들 (Dr. Scandal),time gotcha gotcha baby mine gotcha gotcha baby mine stop stop baby stop stop lady scandal trouble shut lady gotcha gotcha baby mine gotcha gotcha baby mine stop stop baby stop stop stop gotcha gotcha baby mine gotcha gotcha baby mine stop stop baby stop stop lady girl stop stop stop let countdown stop stop stop stop clever dizzy mercy little lady little lady little stop little little lady little lady little lady little
  르 메리무스  ,매일 우리 둘이,day day day long
  퍼피퍼피  ,Sunshine,sunshine sunshine sunshine eye smile cause sunshine sunshine sunshine eye smile cause sunshine look look sunshine brown sunshine brown always always always
  이수진 (Susan J Lee)  ,동행,
  칵스 (THE KOXX)  ,mad ashley,victim domination boot body thing victim domination night stimulation everything boring situation night titillation everything toy control slave victim domination boot body thing victim domination night stimulation everything boring situation night titillation everything toy control slave look make thrill look roam walk jade mess know spiral look make thrill look roam walk jade get come get come get come get come get come get come get come get mess know spiral come get come get come get come get come get come get come get come get come get come get come get come get come get come get come get come get tremble normal much new dull new racy unlimited tremble normal much new dull new racy unlimited slave
  오소영  ,덜 박힌 못,
  숀 (SHAUN)  ,Arirang,fall mind day point past nothing time girl nonsense point past nothing time girl nonsense win change look change fool know know look change fool know know many second good second good still back well well back well well
  안녕하신가영  ,지금이 우리의 전부,
  몽구스  ,UFO,come come come come come come come come come come ufo ufo ufo ufo
  좋아서하는밴드  ,Lilly,earth lilly
  진동욱  ,생색,
  CONOFLIPS  ,너와의 기억,moonlight tree moonlight tree moonlight tree moonlight tree saw saw saw saw
  제이워커  ,헛소리,
  JIDA (지다)  ,Eyes (feat. 가은 (GA EUN)),come
  Joe Layne  ,I`m So In Love,love dream see world morning eye night eye eye paradise world thinkin time way love feeling someone life everything everything feel morning eye night eye eye paradise world thinkin time way way stop say show say say meet come change stop say show say say say show say say different hard hard different hard hard hard hard ever ever never never
  Icecream Train  ,소심한 고백,
  어퍼  ,서부에서 돌아온 김대리,miss
  CIFIKA  ,OOZOO,place amount love place amount love place amount love place amount love place amount love place amount love place amount love place amount love place amount love leave leave leave leave leave leave leave leave leave right right right right right right right right right
  비스윗  ,Hello Falling Love (2014),hello hello cause love hello cause love hello cause love hello cause love hello cause love hello cause fall love wait fall wait fall wait fall wait fall wait fall wait
  원효로 1가 13-25  ,원효로 1가 13-25 가는 길,
  앤츠 (Ants)  ,어디쯤 서 있을까,
  루시드폴  ,풍경은 언제나,
  동경소녀  ,생길랑말랑,
  헤이즈블루 (Hazeblue)  ,Runaway,word word word word feel feel feel feel feel feel feel feel runaway runaway runaway runaway runaway runaway runaway
  권나무  ,거짓말은 없어요,
  센티멘탈 시너리 (Sentimental Scenery)  ,Solitude,pain night solitude problem love life heart need character happiness dream moment peace pain night solitude problem love life heart need happiness dream moment peace faith fate faithg fate pain night solitude problem love life heart need character happiness dream moment peace faith fate faith fate faith fate faith fate faith fate faith fate love try destroy give break kill love try destroy give break kill cry say say love try destroy give break kill cry say cry say cry say cry say cry say cry say lay worth serious ready broken worth serious ready broken worth serious ready broken always never always never always never always always always always always always always always always always always always always always always always
  스파이시 소다  ,사막으로 가다,
  노브레인  ,소주 한 잔,
  고고스타  ,The Day,day dawn dawn dawn dawn day dawn dawn dawn dawn
  밀크티  ,말괄량이,love fall love love fall story story love fall love love fall love love fall love love fall love boy love boy boy
  사람또사람  ,악마,
  좋아서하는밴드  ,여행의 시작 (Story Ver.),
  달픔  ,알로하,
  어른아이  ,B TL B TL (비틀 비틀),
  18GRAM  ,Iron Maiden,break pain scar break pain pain scar pain scar pain scar pain scar
  뎁  ,Astro Girl,astro girl
  HUS (허밍어반스테레오)  ,"I,TEARS (HUMMING URBAN STEREO REMIX)",
  Park Bi Song  ,추한 가면을 써주세요,
  천미지  ,도피,
  FOOL IN THE POOL (풀인더풀)  ,Trip (Re-Record),dream journey trip trip dream journey trip trip leave leave want want want want leave leave leave leave always always
  피네  ,Dance,lot light light lot light light one let one let one let one let one let one let one let one lot light light one let one let one let one let one let one let one let one dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance dance say dance hate hate dance say dance hate hate let dance say dance hate hate let somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere somewhere
  김선욱  ,그거 아니,
  Melody Nieun (멜로디 니은)  ,Two Of Us,ride hold hand starlight night city eye breeze fading night dash guide head feel secret rendezvous nowhere close
  우효  ,ICU,eye time eye time close close
  소심한 오빠들  ,크리스마스 크리스마스,
  숨의숲  ,너에게만 있는 너 (Album Ver.),
  곱창이 다 익기도 전에...  ,미안하다... 그렇게 됐다.,
  라운드헤즈  ,너와 마주치지 않으려 그늘만 걷는다 (I Live In The Shade Of You),
  모트 (Motte)  ,비가 와도,
  알레프 (ALEPH)  ,공,
  윤기타  ,꿈 또는 꿈,
  고나영  ,Stars,star night star party toghther star party toghther melody baby night star party toghther star party toghther stay star party toghther star party toghther dance get dance get tonight dance get dance get dance get dance get lovely lovely together together together together together together
  늘섬  ,이해 받고 싶은 밤,
  요조  ,Sunday,sunday sunday afternoon sunday monday tuesday friday saturday weekend time monday tuesday friday saturday weekend time experiment experiment sunday sunday happy late wednesday thursday sunday wednesday thursday maybe
  리듬킹 (RTMKNG)  ,Freeze the fire,somethings spark desire fire ohohohoh love chance tonight night waste world somethings forever love fairytale carpet fire ohohohoh time chance tonight night waste world stand rain vain stand rain vain heat chance tonight night waste world stop freeze burn stare tonight tonight tonight fly freeze ohohohohoh turn stare tonight tonight tonight run let run let come stare tonight tonight tonight unstoppable rare last crazy invincible last magic high rare last crazy rare last crazy right never never never still away never helplessly still away never
  시공간착각숲  ,고장난 우산,
  폰부스  ,폭죽,
  어쿠솔쟈 (ACOUSOLJAH)  ,멀뚱멀뚱,
"  이성경 ,  The Papers  ",I Love You,day word everything day word everything word everything beautiful beautiful
  피터팬 컴플렉스  ,사랑의 첫단계,
  9와 숫자들  ,지중해,
  Rude John  ,How do they love and love again,hae hae people anybody heart love hae hae hae hae hae hae love dreaming love love love love love love love love love cry die hallelu hallelujah fill hallelu hallelujah love love love love love love love love love hang dream love love love love love love love love love love hang scared smile painful smile painful ever ever
  타린  ,그대내게오면,
  Bye Bye Badman  ,Horizon,sky time tree bone sky time tree bone planet dark forever sun crawl sky horizon time goodbye planet dark forever sun crawl sky horizon time goodbye greet bright shin greet bright shin leave think miss tell forget set wait try make lie fight say leave think miss tell forget set lie fight say last last many many still still ever always already anymore ever already anymore
  소심한 오빠들  ,멘붕 (Feat. 동경소녀),
  김지수  ,반성,darling darling
  전기뱀장어 (THE ELECTRICEELS)  ,최신유행,salinger whitestone salinger whitestone say say
  크라잉넛 (CRYING NUT)  ,소크라테스 클럽,dub
  오추프로젝트  ,눈딱감고,
  칠리 (chilly)  ,Homebody,world everyday day night sunshine noise enjoys world light screen cause scene today fall fear window rainbow float wind door world everyday day night sunshine noise enjoys world window rainbow float wind door world everyday day night sunshine noise enjoys world bear fall feel saw turn open know bear turn open know bear little everyday die cozy asleep scared many little everyday die cozy little everyday die cozy far away even maybe never maybe never maybe never even maybe never maybe never maybe never
  김목인  ,말투의 가시,
  바이올렛트리  ,별 (Stardust),
  문문 (MoonMoon)  ,인디,
  코르크  ,울거야,
  몽구스  ,그래 넌 하지만 난,
  장기하와 얼굴들  ,살결,
  아마도이자람밴드  ,은하수로 간 사나이,
  전기뱀장어 (THE ELECTRICEELS)  ,연남의 불빛,
  화노 (Hwanho)  ,Paradiso,paradiso paradiso paradiso paradiso paradiso paradiso paradiso drop raise stop move fall place drop raise stop move fall place drop raise stop move fall place drop raise stop move fall place paradiso paradiso paradiso low high deep wide low high deep wide low high deep wide low high deep wide low high deep wide high deep wide high deep wide high deep wide
  Two N (투엔)  ,새벽,
  3호선 버터플라이  ,잠들지 않는 남도,
  Letom (레톰)  ,I Can See,see
  마푸키키  ,그대와 나,
  커피소년  ,애벌레,
  스탠딩 에그  ,시간이 달라서,goodbye goodbye goodbye goodbye say
  수상한 커튼  ,Only You,
  김사랑  ,Love Up,light line light light line light light love shine shine love shine shine shine free free free free free free free
  허벅지 밴드  ,은장도,
  악퉁  ,06월 08일,love rain rain love rain rain love rain rain love rain love rain rain love rain rain love show show get know come show show get know come back back
  데이브레이크 (DAYBREAK)  ,Mr. Rolling Stone,stone stone stone stone stone stone stone stone stone see tomorrow stone stone stone roll roll roll roll roll roll roll roll roll roll roll roll
  쉼표  ,너를 그린다,love love still still
  동안  ,Dance While,
  로다운 30  ,거리의먼지처럼,
  이더 (E the)  ,NEVERLAND,eye love hand cause nothing moment smile neverland time one bear mind baby neverland sky star anything nothing time moon heart mind neverland see darling hold let live stop feel know lift fly exist honey see feel know say make let take fly sweetie keep last hard long please sure right forever well away everytime always never already well away everytime always
  이지형  ,널 사랑하겠어,
  우쿨렐레 피크닉  ,꿈속의 사랑,
  EE  ,Miss Amazon,look kick copy girl paste facebook copy boy paste twitter super miss amazon amazon amazon safety zone copy girl paste facebook copy boy paste twitter copy girl paste facebook copy boy paste twitter quarky boy fake girl make cook boy fake girl make boy fake girl make omg chick sick sticky licky lucky safetyzone famous special surealistic mystic safetyzone famous safetyzone famous quickly
  고고보이스  ,HAPPY,
  몰릭  ,너를 닮은 나여서,
  짙은  ,Secret,
  음총명  ,스물 서른,
  파티스트릿  ,품애,
  가을방학  ,삼아일산 (三兒一傘),
  세이수미  ,I Just Wanna Dance,dance dance something dance dance something dance need dance something make get make much much much much happy drunk much happy
"  Collective Arts (콜렉티브아츠) ,  김현창  ",Away,please stay stay please stay stay tonight walk win win sleep walk win win sleep please tonight please away away
  체리 필터  ,Snow Man,dream dream dream dream dream lose lose lose lose lose
  루멕스 앤 키고  ,Feel At Home,side morning night rain shine side love arm home love arm home ome home everytime half heart sight piece half heart love arm home love arm home feel home feel home ome home ome hold let know hold let hold let know hold let miss get hold let know hold let hold let know hold let win win right right ome anywhere anytime never never never never away apart never far never never never never nowhere nowhere
  제니스 다이어리  ,Take Me,please name please name bye boat please name please name flower take make stop call take make stop call start make voice take make stop call find call good maybe maybe yes
  얼스바운드  ,신혼,
  상은  ,우리집 (with 데이먼스 이어),
  김거지  ,태엽시계,
  김한울 (Kim HanOul)  ,어젯밤에,
  박건  ,뭐하고지내,
"  노르웨이 숲 ,  후아유  ",작은별 ,star shine star star shine star
  오지은  ,두려워,
  이섭  ,어른,
  블락스 (Blocs)  ,Stuck,ground ground breath everyone pull pull pull pull find help help fall fall catch pass fall get fall get fall get fall get help help help help help help help help help help pull hold stick barely
  페퍼톤스 (Peppertones)  ,Bike` 09,time bicycle race time bicycle race get sun feel get sun feel closer well closer well
  아홉번째  ,Walk You Home,walk home
  이매진  ,작은 위로,stariladulapdulap dulap stariladap stariladulapdulap dulap stariladap dulap
  보드카 레인  ,Magical Mystery Four,
  살두와 마흥이  ,떡볶이와 파스타,
  허클베리 핀  ,아침이 밝아올 때까지,
  배광선  ,단 한 사람 (Feat. 김은서),
  로다운 30  ,아스팔트 (Feat. 주석) (Club Mix),pain aye hand aye hand dance aye hold hold full lunatic
  도도어스  ,야경,
  둔둔  ,널 만나기 하루 전 (Feat.오빠친구동생),night night night night night good good good good good
  몽니  ,하얀 어깨,
  오지은서영호  ,404,
  번아웃하우스  ,네가 보여,
  쏜애플 (THORNAPPLE)  ,매미는 비가 와도 운다,
  필로우톡 (PILLOW TALK)  ,위로,
  네스티요나  ,Cause You`re My Mom,mom home tonight truth bed thinking night arm everything life stranger thanks thanks thanks thanks mother anything nothing pain thanks thanks thanks thanks mother mom home tonight cause thanks thanks thanks thanks mother cause mom worry fill forget hurt know change abandon hurt cause love get wait get say want kill kill sleep enough mom sorry mom mom long totally close never never never still still
  YK  ,잠이 들기 전,
  라즈베리필드  ,서른 너머 (Feat. Jimmy Lee),fine hell fine hell feel tell fine tell fine get young old
  차가운 체리  ,성장통 2,
  이글루 (igloo)  ,좋아할래,
  YESEO (예서)  ,Brain Sex,chance brain please virgin yes head brain hand brain chance brain please virgin yes head brain hand brain head brain hand brain take get relax find get slay show keep treat spread swing get relax find get slay show keep treat say say say say spread swing spread swing divine rough rough divine rough rough
  바투  ,춘곤증,
  노모 (NOMO)  ,What Am I Supposed To Do,something something time choice time choice time morning night time thing time something time choice time choice time morning night time thing time morning time decision life rule thing time morning night time thing time nobody nobody nobody know suppose tell suppose listen suppose tell suppose listen make make let come let plan suppose tell suppose listen make make let come let plan run make say let come let plan ready ready long many ready long many long long many long long
  휘루  ,아침에 너를,
  페퍼톤스 (Peppertones)  ,근데 왜,
  세이수미  ,어떤 꿈,
  환상약국 (Fantastic Drugstore)  ,Before Sunrise,dream dream dream mine dream dream walk walk walk walk
  페퍼톤스 (Peppertones)  ,해안도로,way wonderland hand eye shine glitter world everything way way wonderland hand eye shine glitter world everything way see close understand feel want see see close understand feel want see free right free right
  윤딴딴  ,잘 될 거예요,
  위아더나잇 (We Are The Night)  ,뜨거운 너는 내게 말했지,night flow erase erase someday away
  iamnot (아이엠낫)  ,Do It,feel feel feel feel good good good good
  드레인 (Drain)  ,바다소녀,
  해독  ,바다의 소리,
  마이마이  ,선데이 서울,
  전상규  ,사랑한다 외우래,
"  공기남 ,  고닥  ",투정부리고 싶은데 (Feat. 406호 프로젝트),
  크림 (Cream)  ,들킴주의 (Feat. 소심한오빠들),
  노리플라이 (no reply)  ,World,world light dark none world love heaven world world sing see sing see sing see sing see fade sing see sing see sing see eternal
  투스토리  ,나는 물고기 (With 보엠),
  델리스파이스  ,저승 탐방기,
  감정유발자  ,희망,
  블루터틀랜드  ,별,
  초현  ,신이여,
  리플렉스  ,까맣게,
  18GRAM  ,Anna,bye bye goodbye bye bye bye bye bye bye bye bye bye bye bye bye bye bye good good good good good good good good good good good good good good good good
  9와 숫자들  ,높은 마음 (Room Edit),
  블루 니어 마더  ,무지개 (Remaster),
  비젤리 (Bee Jelly)  ,Hold On (Feat. Fancy Jung),love baby phone aquaman spotlight matter smile care baby somebody anything heart day somebody anything pain spotlight matter smile care baby somebody anything heart day somebody anything pain baby somebody anything heart day somebody anything pain somebody look anything love love love love love love freakin crazy else
  유영 (Swim)  ,좋아해,
  곱슬머리  ,남자 둘이 부르기엔 너무 달달한 노래,baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby
  노브레인  ,웃으며 지낼 수 있어,
  푸디토리움  ,Avec (아베크 / 함께),question sais guerir blessures pan car mon cicatrix cheres que main ouvre toute passe porter par plaisir autre histoire arriverai sans vois avenir magnifique reviennent prennent mon ami brise laisse crainte etre abime ternir idylle toi veux que sois ici contre moi que levent que parlent son rien avec toi oui cela bien raison main question sais guerir blessures pan car mon cicatrix cheres que main ouvre toute passe porter par plaisir autre histoire arriverai sans vois dans magnifiques reviennent prennent mon amie souhaitee que sois ecorche puise idylle toi veux que sois ici contre moi que levent que parlent son rien avec toi oui cela bien raison main que sois ici contre moi que levent que parlent son rien avec toi oui cela bien raison main que sois oui contre toi bien quand dors son contre toi bien quand dors veux que sois oui contre toi bien quand dors bra corps belle corps belle suis une souffert sont aimerais nettoient chasse toi une dear notre maux nous tiennent notre sur une souffert sont aimerais nettoient chasse toi une cheri nous avenir maux nous tiennent notre veux veux amour amour amour yeux yeux
  바버렛츠 (The Barberettes)  ,Be My Baby,night chance proud head place baby baby darlin baby baby baby wait see kiss day eternity baby baby darlin baby baby baby baby darlin baby baby baby baby baby baby baby baby baby baby meet know need let make turn baby give saw wait adore win baby win baby baby little baby happy til little baby little baby little baby little baby never
  브라운트리  ,꿈꾸는 소년,lover lover lover
  사비나앤드론즈  ,Bird,kind love love kind love love voice kind love love love kind love love love let lover arm love love love fall love fall
  시와  ,기차를 타고,
  기프트 (GIFT)  ,내일의 나에게,
  캐스커  ,고양이편지,
  유월  ,겨울의 끝에서,
  레이지 본  ,피터팬 신드롬,thank course please mail card card card card card card card wild wild wild wild wild wild wild never never never never never never never
  달콤한 소금  ,까망비,
  검정치마  ,젊은 우리 사랑,
  블랙홀  ,바람을 타고 (Original Ver.),
  3호선 버터플라이  ,방파제,shoot shoot shoot shoot sun shoot shoot shoot shoot star look look mirror shoot shoot shoot shoot sun shoot shoot shoot shoot star look look mirror kick kick
  블루파프리카  ,길 없는 길 (Feat. 이종민 Of 장기하와 얼굴들),
  이스턴사이드킥  ,당진,
  라이프 앤 타임  ,남해,
  노르웨이 숲  ,고백하는 날 (Vocal 혜빈 of 달콤),love
  Offing  ,Circle,
  에레나  ,Say Hello To Every Summer,
  스탠딩 에그  ,쥴리엣,rainyday sunnyday
  이한철  ,이상한 꿈,
  뷰티핸섬  ,Let`s Dance,light forever illuminates eye moonlight shine beat music everything feel cause moment time excuse body body music think dance let dance let night minute everyone funk cause sunrise music stoppin night weight circle window cause spotlight thang body music think dance let dance let dance let dance sun wait case body place dance sun wait case body place dance sun wait case body place dance sun let everybody dance body music think body music think dance let dance let dance gather bright alright move move cause let get raring move tear let dance dance get get take gain throw shake move cause let get raring move tear let dance stop make move stop make move stop make move stop come break move cause let get raring move tear tear tear tear move cause let get raring move tear let dance neon loud crazy let old brace crazy let crazy crazy let souls together strongly never groovin long never never never never never never never never
  차가운 체리  ,Love Song (Rearranged),love song love song love song love song
  OPCE (옵스)  ,안아줘,remember remember remember remember remember remember
  소란 (SORAN)  ,잠이 안 와,tonight night tonight night night
  아일랜드 시티  ,새빨간 거짓말,
  노르웨이 숲  ,소나기,rain drop rain drop rain drop rain drop rain drop rain drop
  일리  ,추억이 지다,
  차라리단추  ,이리와봐요,
  킹스턴 루디스카  ,봄날의 합창 (Feat. 이한철),love love dance song fall fall sing sweet
  피아 (PIA)  ,잔해,pia
  로맨틱 펀치  ,"커튼을 닫아요, 에이미",curtain curtain curtain curtain curtain please baby curtain please curtain curtain curtain curtain curtain amy curtain please curtain amy tell baby please close tell baby please leave tonight leave baby tell baby please tell baby please tell baby leave amy baby amy tonight amy amy close amy close close amy close amy close close amy close close never never close close amy close close yes close close amy close close amy close close close close
  안녕바다  ,내 맘이 말을 해,
  라벨  ,뱃노래 (The Boating Song),
  오유아이  ,원석,
  루싸이트 토끼  ,"내가, 네가 (Remastered Ver.)",
  밴드 판  ,당신은 이 비를 좋아하나요,
  비젤리 (Bee Jelly)  ,Paradise (Feat. Ledo (레도)),sunshine day paradise baby baby paradise girl paradise baby baby paradise baby paradise baby spotlight girl starlight long
  트램폴린 (Trampauline)  ,Coyote,lick water pipe ground sight fight heart coyote raindrop dusty trail lake shine raindrop dusty trail lake shine thrill thrill thrill thrill lick water pipe ground sight fight heart coyote coyote cause ground raindrop trail thrill thrill thrill thrill thrill taste fall chase watch cross taste fall chase watch cross follow follow follow follow freeze taste fall chase watch run follow follow follow follow golden golden big big big big dusty big big big big big back
  문문 (MoonMoon)  ,"Moon, Moon",girl world moonlight star girl world moonlight star girl world moonlight star girl world moonlight star girl world moonlight star girl world moonlight star girl world moonlight star girl world moonlight star girl world moonlight star girl world moonlight star shine shine shine shoot shine shine shine shoot shine shine shine shoot shine shine shine shoot shine shine shine shoot shine shine shine shoot shine shine shine shoot shine shine shine shoot shine shine shine shoot shine shine shine shoot
  H2O  ,나를 돌아보게 해,
  유솔이  ,비 오는 날,
  IMGL  ,My World,world tonight world tonight world tonight world tonight world tonight world tonight world tonight world tonight world tonight world tonight world tonight world tonight world tonight world tonight find get catch find find get catch find find get catch find find
  손지연  ,추억이 인생보다 길 땐,
  18GRAM  ,August Drive,way way way way way way way way
  THE PUNK DRUNK LOVE  ,DESPERATE,
  양양  ,"엄마, 아름다운",
  연남동 덤앤더머  ,너랑 하고 싶다,
  Nora  ,Siam (Vocal JI.HYO),
  페퍼톤스 (Peppertones)  ,오후의 행진곡,
  불독 맨션  ,잘가라 사랑아,
  사뮈 (Samui)  ,찌그러진 동그라미,
  브리 (Bree)  ,Flip,traffic jam cause warm heart cause human warm heart cause human warm heart cause human warm heart cause human boy get get cause boy get boy get cause boy get get everyday big good girl big good girl good right big good girl big good girl much
  로아  ,Hard To Say I`m Fine,fine fine fine say say say say say say hard hard fine hard hard fine hard hard fine
  Sunday Sunset  ,널 위한 노래,sweetest song sweetest song sweetest song sweetest song sweetest song sweetest song sweetest song sweetest song sweetest song
  불독 맨션  ,Dream Lover,day dream day dream sweet dream sweet shiny sweet lovely
  달무늬  ,If We,
  흔적  ,달려간다,
  블랙백  ,Free,voice love kind freeway sorrow question lover one heart nothing way sleepless voice whisper help freeway know blind see fit take leave haunt cry know blind see sweet crescent average girl angel much unable hollow free much unable never never
  안녕바다  ,어둠이 깊을수록 별은 더욱 빛난다,
  노리플라이 (no reply)  ,Golden Age,age golden
  푸푸엘라  ,My Sweet Love,sweet love sweet sweet sweet love love love love love love love love love love love love love love love sweet sweet sweet sweet love sweet sweet sweet sweet love sweet sweet sweet sweet love sweet sweet sweet sweet love
  에피톤 프로젝트  ,두 남녀의 대화,
  타루  ,Puzzle,
  조지강 프로젝트 밴드  ,"Movin` On (Feat. 대은, 소연, 은진, 현성)",everybody everybody movin everybody tonight everybody movin everybody movin everybody everybody movin everybody everybody movin everybody everybody movin say
  하비누아주  ,기도,
  Gogang (고갱)  ,어차피 사랑한다면,
  안수지  ,다시 제주,
  민열 (MNYL)  ,Military Boyfriend,voice candy baby baby givin man man boyfriend boyfriend boyfriend boyfriend boy boy stop boy baby baby givin wah man man boyfriend boyfriend boyfriend boyfriend boy voice candy givin givin real real military military military military military military military real real real real military military military military military military military boy
  요조  ,하모니카 소리,love love love love love love love love love love love love love love love love
  Glen Check  ,Addicted (Re Ver.),drug fantasy drug midnight bittersweet lip everybody dance dancefloor right knee dance tonight midnight bittersweet lip everybody dance dancefloor right knee dance tonight drug fantasy drug fantasy addict addict addict addict tonight move tonight move addict addict addict addict like like fantasy like like
  아슬 (Aseul)  ,8PM (Remix By Shin Hyun-Jin),
  좋아서하는밴드  ,뽀뽀 (Live Ver.),
  솔루션스 (THE SOLUTIONS)  ,My War,evolution fear dinos everything side way evolution everything dinos everything side way people time life life word time time cause dinos everything survive survive win waste win let survive survive win waste win let know win come come fight survive survive afraid win win little old afraid wrong born little old afraid wrong born big wrong old wrong long always always away always always always away never
  10CM  ,Corona,today today today today today today today today say say say say say say say say nice nice nice good nice nice good nice
  Glen Check  ,`84,girl one lead beat lead beat baby fight night lady girl one lead beat lead beat baby fight night lady dance give give get get get get get get get dance give give get get get get get get get fine mine fine mine
  코튼팩토리 (Cotton Factory)  ,너의 멜로디,
  peppo  ,봄처녀,kiss kiss hug hug
  재주소년  ,이사 (With 이사라),
  세이수미  ,Crying Episode,sound place sound let cry episode hurt face cheek worry reality face bed awake tomorrow morning sound place sound let cry episode hurt face bed awake tomorrow morning sound place sound let cry episode hurt make win win make feel touch hide hide cry let make win win make feel hide hide cry let make win win make feel whistle little lonely darkness sad sad warm whistle little lonely darkness sad whistle little lonely darkness sad
  고요한가을  ,Beautiful Day,day day day day day beautiful beautiful beautiful beautiful beautiful
  라벨  ,스물다섯,
  스무살  ,롤러코스터,life coaster star roller coaster life coaster life coaster star roller coaster star roller coaster star roller coaster star roller coaster life coaster like like like like like like like roller star roller high high sunshine roller star roller
  호소  ,라디오 사연이 도착했습니다 (Remastered),
  피터패트 (Pit-A-Pat)  ,Starry Night,starry night starry night starry night starry night starry night
  페퍼톤스 (Peppertones)  ,Shameless,shirt backwards choice ground curve egde way life story thing curve edge way life story shameless name stainless change end living life someone disco ride shirt backwards choice ground curve egde way life story shameless name stainless change end living life someone disco ride wear throw turn dream say act care turn someday understand join wear upside throw turn someday understand join good rapid rapid shameless right psychedelic good rapid shameless right psychedelic even even never even never
  HUS (허밍어반스테레오)  ,Hawaiian Couple (YMCK Mix),
  정바스  ,"빠졌죠(With 윤음, 타코 Of 타코앤제이형)",
  분리수거밴드 (BLSG)  ,#중성화그램,
  하이투힘 (Hi to him)  ,이별을 말할게,
  홍크 (HONK)  ,cinder block,cinder block kinda tipsy lure spin lord spit clueless disturbance convo time fly stone cinder block kinda tipsy lure spin lord spit clueless disturbance convo time fly stone lick chase sorrow set lick chase sorrow set great great
  투어리스트  ,월화수목원,
  감성소년  ,늦은 안녕,
  피그말리온  ,"늦은 밤, 우리 (Album Ver.)",
  위아더나잇 (We Are The Night)  ,흐려도 좋아,
  그_냥  ,한 걸음 한 걸음,
  Sunday Sunset  ,I No More Belong,time winter song feel remember use sing belong alone still
  푸른 새벽  ,Paper Doll,
  소심한 오빠들  ,내 머릿속 야한생각,baby
  우유 (김민지)  ,상상,
  플레이모드  ,아프다,
  장미여관  ,GO! GO! GO!,
  인스턴트 로맨틱 플로어  ,Luv Punch,luv punch luv train roller coaster floor happyday punch eye mind dream friend floor luv floor luv punch floor see feel make get luv instant romantic luvday luv punch stop romantic romantic romantic eighty forever ever
  아진 (Azin)  ,눈이,
  칠리 (chilly)  ,Fancy Fish,fish space scale skin fish space scale skin scar scale skin lot star night everything day everything scar fish space scale skin fish space scale scar fish space scale skin fish space scale skin saw come hold become saw come hold become get get float change meet get use stay make feel let fall saw come hold become saw come hold become make feel let fall saw come hold become saw come hold become fancy tight fancy tight many torn strange deep fancy tight fancy tight deep fancy tight fancy tight first first apart slowly back anymore well first first anymore well first first
  백현진  ,여기까지,
  Ashes (애쉬즈)  ,널 보내는 일,
  블랙홀  ,Highway Star,nobody car race nobody car speed sound machine power fat tyre everything hurricane alright hold highway star nobody girl end nobody girl bend killing machine mouth body control everything seed alright hold highway star nobody head speed brain nobody head road heaven ground road everything seed cylincers hold highway star nobody car race nobody car speed sound machine power fat tyre everything hurricane alright hold highway star take grind beat break kill get everying drving bleed take keep get evrything move take get steal get everying move take grind beat break kill get everying drving bleed big wild tight tight open alright tight big wild tight close
  스타쿠킹버그 (Star Cooking Berg)  ,나를 불러 (Feat. 스윗마리),
  하현곤 팩토리  ,내 시급보다 비싼 캬라멜 마끼아또,everyday everyday cool hot
  세렝게티  ,아프리카 소년,
  모브닝 (MOVNING)  ,GOT TO BE WILD,day time blood mind drink smoke way boy blood mind drink smoke way way day time day blood mind drink smoke way way way lose get come lose get come get come lose get come get come get come long long shot wild twenty shot wild wild long long long shot wild wild wild back back back back back back
  인스턴트 로맨틱 플로어  ,빙글 빙글,friend tell tell let know let love let know let love
  잔나비  ,우리 애는요,
  헤이즈블루 (Hazeblue)  ,소울메이트 (Soulmate),
  양진한  ,섬,
  신현희와김루트  ,캡송 (Cap Song),
  올라이즈 밴드  ,사춘기 (思春期),
  루네  ,The Memory Of Nobody,
"  오로라스팅 ,  Met  ",Woo City (AMer9 Ver.),side side side side dear direction say say run break make run keep smile good bright smile right
  Duck Street (덕 스트릿)  ,Sweet Sweaty (Vocal 이시몬),
  1253 (일이오삼)  ,좋아송,
  조동희  ,거리에서,
  열둘  ,난 좋아,
  담소네공방  ,잘 지내길 바래요,
  메리라운드  ,톡톡,
  피아 (PIA)  ,원숭이,
  HUS (허밍어반스테레오)  ,에로 여배우,guy guy guy guy guy guy guy guy guy guy guy guy star star know know pornstar pornstar lovely lovely lovely lovely
  머신투더문  ,The Greatest Days (Korean Ver.) (Feat. 김아무게),rabbit transport vivid world rainbow sun day life dont rainbow sun day life brand day rainbow sun feel hole red great boy red great new red
  문없는집  ,Happyhappyhappylife,
  감성소년  ,나에게 (With 파랑망또),
  김일두  ,오후 4시쯤,
